product_id,url,scraped_at,name_kr,name_en,price_krw,price_eur,price_eur_markup,category_kr,category_en,specifications,images,image_count,model_number,manufacturer,category_main_kr,category_main_en,category_sub_kr,category_sub_en,category_subsub_kr,category_subsub_en
6081,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6081,2025-10-27T03:50:26.843515,[중고] VAT 61238-XAAG-AXI1/ 61238-PAAG-AFG3/ 61238-PAAG-AIM4 / 61238-PAAP-AIM5 / 61238-XAAG-AZK1 / 61238-XAAG-AZJ1 / 61238-XAAG-AIM3 Circular gate valve,[Used] VAT 61238-XAAG-AXI1/ 61238-PAAG-AFG3/ 61238-PAAG-AIM4 / 61238-PAAP-AIM5 / 61238-XAAG-AZK1 / 61238-XAAG-AZJ1 / 61238-XAAG-AIM3 Circular gate valve,550000.0,328.9,493.35,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6081_1.jpg,6081_2.jpg,6081_3.jpg,6081_4.jpg,6081_5.jpg",5.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,VAT,VAT
6082,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6082,2025-10-27T03:50:50.973848,[중고] VAT 08040-FA24-0002 Circular gate valve,[Used] VAT 08040-FA24-0002 Circular gate valve,660000.0,394.68,592.02,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6082_1.jpg,6082_2.jpg,6082_4.jpg,6082_5.jpg",4.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,VAT,VAT
6083,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6083,2025-10-27T03:51:08.753335,[중고] VAT 01032-KE21-0001/ 01032-KE21-0002/ 01034-KE41-0001/ 01034-KE41-0002 Circular gate valve,[Used] VAT 01032-KE21-0001/ 01032-KE21-0002/ 01034-KE41-0001/ 01034-KE41-0002 Circular gate valve,330000.0,197.34,296.01,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6083_1.jpg,6083_2.jpg,6083_3.jpg,6083_4.jpg,6083_5.jpg",5.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,VAT,VAT
6086,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6086,2025-10-27T03:51:46.327011,[중고] 제이에스밸브 JD-50 Circular gate valve,[Used] JS Valve JD-50 Circular gate valve,330000.0,197.34,296.01,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6086_1.jpg,6086_2.jpg,6086_5.jpg",3.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,,
6087,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6087,2025-10-27T03:51:54.472246,[중고] HQ-006 Circular gate valve,[Used] HQ-006 Circular gate valve,330000.0,197.34,296.01,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6087_1.jpg,6087_2.jpg,6087_3.jpg,6087_4.jpg",4.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,,
6088,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6088,2025-10-27T03:52:01.171416,[중고] TERA TVM-KF100 Circular gate valve,[Used] TERA TVM-KF100 Circular gate valve,330000.0,197.34,296.01,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6088_1.jpg,6088_2.jpg,6088_3.jpg",3.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,TERA,TERA
6089,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6089,2025-10-27T03:52:10.960778,[중고] KITZ C-2 Circular gate valve,[Used] KITZ C-2 Circular gate valve,550000.0,328.9,493.35,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6089_1.jpg,6089_2.jpg,6089_3.jpg",3.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,,
6090,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6090,2025-10-27T03:52:17.558848,[중고] FUJI SEIKI 1011002 1011018 BV-4AW BV-A-4AWB(LS2) Circular gate valve,[Used] FUJI SEIKI 1011002 1011018 BV-4AW BV-A-4AWB(LS2) Circular gate valve,330000.0,197.34,296.01,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6090_1.jpg,6090_2.jpg,6090_3.jpg",3.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,,
6092,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6092,2025-10-27T03:52:26.563521,[중고] FINEST Circular gate valve,[Used] FINEST Circular gate valve,550000.0,328.9,493.35,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6092_1.jpg,6092_2.jpg,6092_3.jpg,6092_5.jpg",4.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,,
6093,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6093,2025-10-27T03:52:47.627251,[중고] MKS 653B-21592 / 653B-25255 / 653B-27048 / 653B-13538 / 653B-3-80-2/ 653B-2-50-2 / 653B-27555 / 653B-4-100-2 Circular gate valve,[Used] MKS 653B-21592 / 653B-25255 / 653B-27048 / 653B-13538 / 653B-3-80-2/ 653B-2-50-2 / 653B-27555 / 653B-4-100-2 Circular gate valve,550000.0,328.9,493.35,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6093_1.jpg,6093_2.jpg,6093_3.jpg,6093_4.jpg,6093_5.jpg",5.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,MKS,M.K.S.
6094,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6094,2025-10-27T03:52:59.518133,[중고] MKS 683B02K291016/ 683B-26033 Circular gate valve,[Used] MKS 683B02K291016/ 683B-26033 Circular gate valve,550000.0,328.9,493.35,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6094_1.jpg,6094_2.jpg,6094_3.jpg,6094_4.jpg,6094_5.jpg",5.0,,,진공밸브,vacuum valve,Circular gate valve,Circular gate valve,MKS,M.K.S.
6095,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6095,2025-10-27T03:53:08.760009,[중고] MKS 151-0025K/ 151-0016K/ LPV1-25-AK-MNVN Angle valve,[Used] MKS 151-0025K/ 151-0016K/ LPV1-25-AK-MNVN Angle valve,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6095_1.jpg,6095_2.jpg,6095_3.jpg,6095_4.jpg",4.0,,,진공밸브,vacuum valve,Angle valve,Angle valve,Manual Valve,Manual Valve
6096,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6096,2025-10-27T03:53:19.469945,[중고] TERA TVA-KF50A Angle valve,[Used] TERA TVA-KF50A Angle valve,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6096_1.jpg,6096_3.jpg",2.0,,,진공밸브,vacuum valve,,,,
6098,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6098,2025-10-27T03:53:28.095191,[중고]SPACE SOLUTIONS ASC-40K ARD-63I-WA1S/J14A0299 Angle valve,[Used]SPACE SOLUTIONS ASC-40K ARD-63I-WA1S/J14A0299 Angle valve,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6098_1.jpg,6098_2.jpg,6098_4.jpg,6098_5.jpg",4.0,,,진공밸브,vacuum valve,,,,
6099,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6099,2025-10-27T03:54:05.745981,[중고] IRIE KOKEN 1FLV50-D-0 Angle valve,[Used] IRIE KOKEN 1FLV50-D-0 Angle valve,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6099_1.jpg,6099_3.jpg,6099_5.jpg",3.0,,,진공밸브,vacuum valve,,,,
6100,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6100,2025-10-27T03:54:16.199260,[중고] STS SSV63-B7-0004 Angle valve,[Used] STS SSV63-B7-0004 Angle valve,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6100_1.jpg,6100_3.jpg,6100_4.jpg,6100_5.jpg",4.0,,,진공밸브,vacuum valve,,,,
6102,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6102,2025-10-27T03:54:29.893656,"[중고] STEC SEC-4400 Series MFC SEC-4400MC NF3,N2,H2,SiH4,AR,CH4,5%BF3/N2,5%PH3/H2","[Used] STEC SEC-4400 Series MFC SEC-4400MC NF3,N2,H2,SiH4,AR,CH4,5%BF3/N2,5%PH3/H2",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6102_1.jpg,6102_2.jpg,6102_4.jpg,6102_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6103,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6103,2025-10-27T03:54:42.947692,"[중고] STEC SEC-4400 Series MFC SEC-4400MC-289 NH3/ SEC-4400M NH3/ SEC-4400R SiH4,H2,N2","[Used] STEC SEC-4400 Series MFC SEC-4400MC-289 NH3/ SEC-4400M NH3/ SEC-4400R SiH4,H2,N2",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6103_4.jpg,6103_5.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6104,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6104,2025-10-27T03:54:51.603033,"[중고] STEC SEC-4400 Series MFC SEC-4400RC-291 SiH4,1%PH3/SiH4 SEC-4400RC-289 H2 ,NF3,N2,Ar","[Used] STEC SEC-4400 Series MFC SEC-4400RC-291 SiH4,1%PH3/SiH4 SEC-4400RC-289 H2 ,NF3,N2,Ar",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6104_4.jpg,6104_5.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6105,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6105,2025-10-27T03:55:04.253825,"[중고] STEC SEC-V100 Series MFC SEC-V110DM N2,AR SEC-V120DM N2,ClF4","[Used] STEC SEC-V100 Series MFC SEC-V110DM N2,AR SEC-V120DM N2,ClF4",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6105_1.jpg,6105_2.jpg,6105_4.jpg,6105_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6106,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6106,2025-10-27T03:55:33.619605,[중고] STEC SEF-400 Series SEF-420 SiH4 1SLM MFC,[Used] STEC SEF-400 Series SEF-420 SiH4 1SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6106_1.jpg,6106_2.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6107,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6107,2025-10-27T03:55:44.081835,"[중고] STEC SEC-400 Series SEC-400MK2-X CF4,SiH4 MFC","[Used] STEC SEC-400 Series SEC-400MK2-X CF4,SiH4 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6107_1.jpg,6107_2.jpg,6107_4.jpg,6107_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6108,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6108,2025-10-27T03:56:05.766717,[중고] STEC SEF-500 Series SEF-520 NH3 10SLM MFC,[Used] STEC SEF-500 Series SEF-520 NH3 10SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6108_1.jpg,6108_2.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6109,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6109,2025-10-27T03:56:46.940524,[중고] STEC SEC-4500 Series SEC-4500M N2 10SLM MFC,[Used] STEC SEC-4500 Series SEC-4500M N2 10SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6109_1.jpg,6109_2.jpg,6109_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6110,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6110,2025-10-27T03:57:18.645747,[중고] HORIBA STEC Z500 Series SEC-Z542KVX N2 200SLM MFC,[Used] HORIBA STEC Z500 Series SEC-Z542KVX N2 200SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6110_1.jpg,6110_2.jpg,6110_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6111,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6111,2025-10-27T03:57:31.074469,[중고] STEC SEC-7455 Series SEC-7455MO O2/ SEC-7455MO-366 N2 MFC,[Used] STEC SEC-7455 Series SEC-7455MO O2/ SEC-7455MO-366 N2 MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6111_1.jpg,6111_2.jpg,6111_4.jpg,6111_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6112,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6112,2025-10-27T03:57:38.317954,[중고] STEC SEC-4550 Series SEC-4550MO-UC N2 50SLM MFC,[Used] STEC SEC-4550 Series SEC-4550MO-UC N2 50SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6112_1.jpg,6112_2.jpg,6112_4.jpg,6112_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6113,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6113,2025-10-27T03:57:45.422193,[중고] STEC SEC-7330MC N2 10SLM MFC,[Used] STEC SEC-7330MC N2 10SLM MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6113_1.jpg,6113_2.jpg,6113_4.jpg,6113_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6114,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6114,2025-10-27T03:57:51.984486,"[중고] STEC SEC-8440 Series SEC-8440S Ar,N2 MFC","[Used] STEC SEC-8440 Series SEC-8440S Ar,N2 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6114_1.jpg,6114_2.jpg,6114_5.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6115,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6115,2025-10-27T03:58:03.313755,[중고] HORIBA STEC SEC-E440 Series SEC-E440J SiH4 MFC,[Used] HORIBA STEC SEC-E440 Series SEC-E440J SiH4 MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6115_1.jpg,6115_2.jpg,6115_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6116,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6116,2025-10-27T03:58:21.344762,"[중고] HORIBA STEC SEC-E40 Series SEF-E40 Ar,N2 MFC","[Used] HORIBA STEC SEC-E40 Series SEF-E40 Ar,N2 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6116_1.jpg,6116_2.jpg,6116_4.jpg,6116_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6117,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6117,2025-10-27T03:58:37.063826,[중고] HORIBA STEC UR-7340 Series UR7340MO-UC-ULX N2/ UR7340MO-UC N2 MFC,[Used] HORIBA STEC UR-7340 Series UR7340MO-UC-ULX N2/ UR7340MO-UC N2 MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6117_1.jpg,6117_2.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6119,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6119,2025-10-27T03:58:50.123961,"[중고] HORIBA STEC SEC-Z10DW Series SEC-Z11DWM N2,Ar MFC","[Used] HORIBA STEC SEC-Z10DW Series SEC-Z11DWM N2,Ar MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6119_1.jpg,6119_2.jpg",2.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,VCR타입,VCR type
6122,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6122,2025-10-27T03:59:03.986055,"[중고] HORIBA STEC SEC-F740 Series SEC-F740M B1 SiH4,N2/ SEC-F740M A1 NH3 MFC","[Used] HORIBA STEC SEC-F740 Series SEC-F740M B1 SiH4,N2/ SEC-F740M A1 NH3 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6122_1.jpg,6122_2.jpg,6122_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6123,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6123,2025-10-27T03:59:22.684212,"[중고] HORIBA STEC SEC-F730 Series SEC-F730M B1 ClF3,NH3,N2,SiH2Cl2,1%PH3/He / SEC-F730M A1 NF3 MFC","[Used] HORIBA STEC SEC-F730 Series SEC-F730M B1 ClF3,NH3,N2,SiH2Cl2,1%PH3/He / SEC-F730M A1 NF3 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6123_1.jpg,6123_2.jpg,6123_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6124,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6124,2025-10-27T03:59:33.236462,"[중고] HORIBA STEC SEC-F750 Series SEC-F750M B1 ClF3,NF3,N2 MFC","[Used] HORIBA STEC SEC-F750 Series SEC-F750M B1 ClF3,NF3,N2 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6124_1.jpg,6124_2.jpg,6124_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6125,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6125,2025-10-27T03:59:46.617406,[중고] HORIBA STEC Z500 Series SEC-Z522K ClF3/ SEC-Z522MG N2/ SEC-Z522MG N2O / SEC-Z513MGX N2/ SEC-Z512K 1%PH3/He/ MFC,[Used] HORIBA STEC Z500 Series SEC-Z522K ClF3/ SEC-Z522MG N2/ SEC-Z522MG N2O / SEC-Z513MGX N2/ SEC-Z512K 1%PH3/He/ MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6125_1.jpg,6125_2.jpg,6125_4.jpg,6125_5.jpg",4.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6126,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6126,2025-10-27T03:59:55.390822,"[중고] HORIBA STEC SEF-7330 Series SEF-7330M NH3,SiH2Cl2 MFC","[Used] HORIBA STEC SEF-7330 Series SEF-7330M NH3,SiH2Cl2 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6126_1.jpg,6126_2.jpg,6126_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6128,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6128,2025-10-27T04:00:07.187979,"[중고] STEC SEC-Z10WD Series SEC-Z11DWM SiH4,N2,AR,NF3,N2O,Si2H6/ SEC-Z12DWM NH3 MFC","[Used] STEC SEC-Z10WD Series SEC-Z11DWM SiH4,N2,AR,NF3,N2O,Si2H6/ SEC-Z12DWM NH3 MFC",110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6128_1.jpg,6128_2.jpg,6128_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
6129,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=6129,2025-10-27T04:00:26.799132,[중고] STEC SEC-F750 Series SEC-F750BM A1 N2/ SEC-F740BM B1 N2 MFC,[Used] STEC SEC-F750 Series SEC-F750BM A1 N2/ SEC-F740BM B1 N2 MFC,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,,"6129_1.jpg,6129_2.jpg,6129_4.jpg",3.0,,,MFC / MFM,MFC/MFM,HORIBA STEC,HORIBA STEC,IGS타입,IGS type
